0.09784296501149996,0.6276139633959614,0.27454307159253855
0.729092004503085,0.13546540941426943,0.1354425860826456
0.0200119501874526,0.6726183177105184,0.3073697321020289
0.25890493093112465,0.004373639091215078,0.7367214299776603
0.8026024923499441,0.10723696528112109,0.09016054236893489
0.15474872732017797,0.2770607756460601,0.5681904970337619
0.3046859769719794,0.18545189156142977,0.5098621314665907
0.15780486043324113,0.36292607039767033,0.4792690691690884
0.2569771277126353,0.6490258916101708,0.0939969806771939
0.43310547649929537,0.5383635927629493,0.02853093073775539
0.7862860496381189,0.1571686458269391,0.05654530453494223
0.3718667069087166,0.42150531350147086,0.20662797958981252
0.2244157914592176,0.06348919144263249,0.7120950170981499
0.41619664065684514,0.0933800683775676,0.4904232909655871
0.012795366992628511,0.8777086435721796,0.10949598943519176
0.4951224874668689,0.17026497160190265,0.3346125409312286
0.17628115924849175,0.04553687509189178,0.7781819656596166
0.227841399620259,0.4282919205848592,0.34386667979488167
0.25640787193485665,0.7175151026642486,0.026077025400894675
0.3315375180600346,0.07034281300684257,0.5981196689331227
0.19124863868479633,0.12301976698979318,0.6857315943254103
0.2840327747033116,0.21230526664998864,0.5036619586466998
0.08211342689398077,0.8760045015932215,0.04188207151279752
0.7181482308211299,0.24514369686409151,0.036708072314778746
0.001894735101612746,0.578230750968461,0.41987451392992625
0.45687586519768314,0.5162051463681092,0.0269189884342076
0.17369599128966215,0.04818885470728767,0.7781151540030502
0.676208108096664,0.27830871630428217,0.04548317559905388
0.17962686973610914,0.18966982687956416,0.6307033033843268
0.26455539335062866,0.5688566029369793,0.166588003712392
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
